recipe_name,source,url,servings,calories,image_url,diet_labels,health_labels,cautions,cuisine_type,meal_type,dish_type
"Soba Noodles with Kale, Slivered Brussels Sprouts and Sesame Dressing recipes",katieatthekitchendoor.com,http://katieatthekitchendoor.com/2013/03/19/book-club-vegetable-literacy-soba-noodles-with-kale-sesame-and-slivered-brussels-sprouts/,4,1284.052384767126,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/026fefb5da9224989c868e189c64c2636d49c3bd123fa6745a7dd5ab14bfacbb/21088961.jpeg,"[""Balanced""]","[""Vegan"",""Vegetarian"",""Dairy-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Fish-Free"",""Shellfish-Free""]","[""Gluten"",""Wheat""]","[""asian""]","[""lunch/dinner""]","[""main course""]"
Roast Beef And Horseradish Slaw Sandwich,Real Simple,http://www.realsimple.com/food-recipes/browse-all-recipes/roast-beef-horseradish-slaw-00000000041928/index.html,4,403.2197547682625,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0271c762609885e9ef18fcd2b2daf26d972e428b2bcc324d9450ddda75d39798/21062711.jpg,"[""Low-Sodium""]","[""Dairy-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Soy"",""Sulfites""]","[""american""]","[""lunch/dinner""]","[""sandwiches""]"
Strawberry Snitter,Food52,https://food52.com/recipes/81590-strawberry-snitter,8,2869.102166674215,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/02728f97d86a6cdd6cfb96a84b5c7fa2d46b3e1e0e71571c5d41b9827c1ad7a2/21014283.jpg,"[""Low-Sodium""]","[""Vegetarian"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""american""]","[""snack""]","[""desserts""]"
"Sweet Potato, Apple and Leek Casserole",Food Network,https://www.foodnetwork.com/recipes/trisha-yearwood/sweet-potato-apple-and-leek-casserole-3243284,8,1348.806387345259,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/027370e96a22295c3b62130f81867957fd5ac2e30d0c13c5f1ed45629be99924/21119519.jpg,[],"[""Vegetarian"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""italian""]","[""lunch/dinner""]","[""main course""]"
Ang's Turkey Burritos,Allrecipes,https://www.allrecipes.com/recipe/261942/angs-turkey-burritos/,8,2733.478151829297,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/02758c678e1b68542474eb34308f7d1e354bad3af99e851125a677686f8bb887/21041310.jpg,"[""High-Fiber""]","[""Dairy-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""american""]","[""lunch/dinner""]","[""main course""]"
Shrimp & Papaya Salad,My Recipes,http://www.myrecipes.com/recipe/shrimp-and-papaya-salad,4,192.562,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/027729cab9a5d64fcdc59104db99ef010340b9e0f2b882e635941ea5c94d15e7/20977204.jpg,"[""Low-Fat""]","[""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Shellfish-Free""]","[""Shellfish"",""Sulfites"",""FODMAP""]","[""french""]","[""lunch/dinner""]","[""main course""]"
"Kale Salad with Grapefruit, Avocado & Walnuts recipes",alaskafromscratch.com,http://www.alaskafromscratch.com/2013/02/11/kale-salad-with-grapefruit-avocado-walnuts/,1,646.7903551258842,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0277f94791c7ce3b2363f42758929aed7344f252ab16c125de1ac41b2fb9e61d/21125114.jpeg,"[""High-Fiber"",""Low-Carb""]","[""Vegetarian"",""Paleo"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""american""]","[""lunch/dinner""]","[""salad""]"
Sea Breeze,simplygluten-free.com,https://simplygluten-free.com/blog/2014/02/sea-breeze.html,1,101.6330404,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/027adec94f4f300ace7f5e98283c4d61ffa93baae1da372f96d13e1d29988f25/21067423.jpg,"[""Low-Fat"",""Low-Sodium""]","[""Vegan"",""Vegetarian"",""Paleo"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Wheat"",""Sulfites""]","[""world""]","[""lunch/dinner""]","[""alcohol cocktail""]"
Chopped Cucumber Mustard Pickles,food.com,http://www.food.com/recipe/chopped-cucumber-mustard-pickles-134267,20,3420.64,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/027b121d209537788f7075c69e72aa42334c844df2be6074d20059184fefe1b0/21097872.jpg,"[""Low-Fat""]","[""Vegan"",""Vegetarian"",""Dairy-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]",[],"[""american""]","[""lunch/dinner""]","[""condiments and sauces""]"
Strawberries with Buttermilk Ice and Balsamic Vinegar,aol.com,https://www.aol.com/food/recipes/strawberries-buttermilk-ice-and-balsamic-vinegar,4,412.9590000000001,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/027b5e7c72dd472bacf0156b59079fa7fc34ce6af3ef6ace9034cd206a7601c8/21116884.jpg,"[""Low-Fat"",""Low-Sodium""]","[""Vegetarian"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""american""]","[""lunch/dinner""]","[""desserts""]"
Instant Pot® Mediterranean Pizza Dip,Allrecipes,https://www.allrecipes.com/recipe/268095/instant-pot-mediterranean-pizza-dip,8,2332.155512757386,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/027bf78dad7e12d2d4442d7fcb650489e0b50234a4689a86e7c1f2a8769a2c3b/21060488.jpg,"[""Low-Carb""]","[""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites"",""FODMAP""]","[""american"",""mediterranean""]","[""lunch/dinner""]","[""main course""]"
Cauliflower Popcorn,Food52,https://food52.com/recipes/36740-cauliflower-popcorn,3,350.1984444444444,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/027e8144d22682ed68dd4438bc91b5b09f2d15203dc0ecbd95f72eb3afa3b2dc/20988943.jpg,"[""High-Fiber""]","[""Vegan"",""Vegetarian"",""Paleo"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]",[],"[""american""]","[""snack""]","[""starter""]"
Monster Cookies,BigOven,https://www.bigoven.com/recipe/monster-cookies/1385671,36,9290.252,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/027ebf5023e7cea50fba93c6788e57e521cde932286486cd0fbc10dc32c2df60/21110525.jpg,"[""Balanced"",""Low-Sodium""]","[""Vegetarian"",""Gluten-Free"",""Tree-Nut-Free"",""Fish-Free"",""Shellfish-Free""]","[""Gluten"",""Wheat"",""Sulfites""]","[""american""]","[""snack""]","[""biscuits and cookies""]"
Grilled Fruit Panini with Yogurt Cheese,Martha Stewart,https://www.marthastewart.com/354974/grilled-fruit-panini-yogurt-cheese,4,910.8654055536708,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0282ba984d8948734ef2effe7900c171a78b7ea1f60c34b90bc088b9aba51207/20999350.jpeg,[],"[""Vegetarian"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""italian""]","[""lunch/dinner""]","[""desserts""]"
"One Recipe, Two Meals: Pizza Rolls for the Kids and a Dressed-Up Pie for You",Food Network,https://www.foodnetwork.com/recipes/one-recipe-two-meals-pizza-rolls-for-the-kids-and-a-dressed-up-pie-for-you0-3416401,6,4867.463384,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/026c047af4f5b7f0364b00cced4641ec66d8f7dcb83fb7a0a45a14fdd8b5dfb6/21124199.jpg,"[""High-Fiber""]","[""Peanut-Free"",""Tree-Nut-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites"",""FODMAP""]","[""italian""]","[""lunch/dinner""]","[""main course""]"
Pollyanna Recipe,recipeofhealth.com,http://recipeofhealth.com/recipe/pollyanna-81211rb,1,476.0719047218751,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/02893973bdf8d79b6eb2b11771f5203edbe7a194db07e8025412743939c065ee/21100614.jpg,"[""High-Fiber"",""Low-Fat"",""Low-Sodium""]",[],"[""Sulfites""]","[""world""]","[""lunch/dinner""]","[""alcohol cocktail""]"
Cauliflower and Chickpea Tapas with Parsley-Fennel Mayonnaise Recipe,Serious Eats,http://www.seriouseats.com/recipes/2009/12/cauliflower-and-chickpea-tapas-with-parsley-fennel-mayonnaise-recipe.html,16,5401.973722239672,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0293544294679d8b0e8dfeafc649247ed7f34616735d0327cc17f8e699c238bf/20992449.jpg,[],"[""Vegetarian"",""Dairy-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""mediterranean""]","[""lunch/dinner""]","[""main course""]"
Korean Pork and Potato Soup with Perilla,kimchimom.com,http://www.kimchimom.com/korean-pork-and-potato-soup-with-perilla/,4,1927.714437288314,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/029497a197160a191446f22d78cce46152cd463b1c47b3fe25f6c2440310a0d7/21115781.jpg,"[""High-Fiber""]","[""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Fish-Free"",""Shellfish-Free""]","[""Gluten"",""Wheat"",""Sulfites""]","[""french"",""korean""]","[""lunch/dinner""]","[""soup""]"
Carrot and Raisin Salad,sustainingthepowers.com,https://www.sustainingthepowers.com/carrot-raisin-salad/,6,1543.19865,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/02981b520e32d346f9d7d0f9b2b2cda4831ba734e49e21ef6cceed9b1e92bc12/21116257.jpg,"[""Low-Fat"",""Low-Sodium""]","[""Vegetarian"",""Gluten-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""american""]","[""lunch/dinner""]","[""salad""]"
Luby's Cafeteria Carrot Raisin Salad recipes,cdkitchen.com,http://www.cdkitchen.com/recipes/recs/2406/Lubys-Cafeteria-Carrot-Raisin106249.shtml,6,2603.215743,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0298dcc6998e48544766ca4aa7b73e2ff12ffe79e495c9b1d5752df2c344c45a/21088351.jpeg,"[""High-Fiber""]","[""Vegetarian"",""Dairy-Free"",""Gluten-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""american""]","[""lunch/dinner""]","[""salad""]"
Recipe Fried Tofu with Broccoli and Mushrooms recipes,12tomatoes.com,http://12tomatoes.com/easy-stirfry-recipe-fried-tofu-with-broccoli-and-mushrooms/,4,2005.487030323852,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/029a100d9bde6b2c4eed010906972e87cc51fa17f2ce03c334f038f61921d5f7/21114857.jpeg,"[""Low-Carb""]","[""Vegan"",""Vegetarian"",""Dairy-Free"",""Egg-Free"",""Tree-Nut-Free"",""Fish-Free"",""Shellfish-Free""]","[""Gluten"",""Wheat"",""Sulfites""]","[""asian""]","[""lunch/dinner""]","[""main course""]"
'Cue the Pulled Pork,Food Network,https://www.foodnetwork.com/recipes/cue-the-pulled-pork-recipe-2200787,6,1792.874774967983,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/029a29b78eef28e47aebf4a76d2eb4caf3af5ae3baf9f4aa7f374edf2294941d/21132204.jpg,[],"[""Dairy-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""american""]","[""lunch/dinner""]","[""sandwiches""]"
"Chef John's Duck, Sausage, and Shrimp Gumbo",Allrecipes,https://www.allrecipes.com/recipe/235356/chef-johns-duck-sausage-and-shrimp-gumbo,8,6402.563957277778,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/029cf3419af8e40403c808cfd7994e9e49c7f31dedfc965b0b671982c3d5b4f3/21077725.jpg,"[""Low-Carb""]","[""Dairy-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free""]","[""Sulfites""]","[""american""]","[""lunch/dinner""]","[""main course""]"
Slow-Roasted Spanish Olives With Oranges and Almonds,food.com,http://www.food.com/recipe/slow-roasted-spanish-olives-with-oranges-and-almonds-371144,20,4241.309304800001,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/029db53e2a71ce9eff14bfc71f89616648027c164ce80c0363ad1ab7222abf8e/21113904.jpg,"[""Low-Sodium""]","[""Vegan"",""Vegetarian"",""Paleo"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""mediterranean""]","[""lunch/dinner""]","[""starter""]"
Celery Salad,Food52,https://food52.com/recipes/35815-celery-salad,4,761.9467239396834,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/029dcfd723807e2dba4036641abbb2f514b22c6b6173f06b6c26bb67256523e1/20990668.jpg,"[""Low-Carb""]","[""Vegetarian"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""american""]","[""lunch/dinner""]","[""salad""]"
Crispy Tofu & Rice Noodles in Red Curry Coconut Sauce,tastykitchen.com,https://tastykitchen.com/recipes/special-dietary-needs/vegetarian/crispy-tofu-rice-noodles-in-red-curry-coconut-sauce/,6,1187.778785298125,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/029f7b74ead55f24e9f4a23e80d16b9c852be88dd24826c078c4bd74d0e5c4ce/21122034.jpg,[],"[""Vegan"",""Vegetarian"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Fish-Free"",""Shellfish-Free""]","[""Gluten"",""Wheat"",""Sulfites"",""FODMAP""]","[""asian""]","[""lunch/dinner""]","[""main course""]"
Spicy Strawberry Salad,Allrecipes,https://www.allrecipes.com/recipe/14388/spicy-strawberry-salad,10,3427.236500025109,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/02a0112dc133326aea2fe2bae883cb8f540b03d7213de26bbf83c532c56fb446/21116023.jpg,"[""Low-Carb"",""Low-Sodium""]","[""Vegan"",""Vegetarian"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""south american""]","[""lunch/dinner""]","[""salad""]"
Best Bread Machine Bread recipes,sotastysoyummy.blogspot.com,http://sotastysoyummy.blogspot.com/2011/09/best-bread-machine-bread.html,4,2104.75,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/02a2481172730f129d6f1a9354f881371ced1c754d60f2a53d00f1404367262d/21044655.jpeg,"[""Balanced""]","[""Vegan"",""Vegetarian"",""Dairy-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]",[],"[""american""]","[""breakfast""]","[""bread""]"
Orange Chicken Recipe,Group Recipes,http://www.grouprecipes.com/29792/orange-chicken.html,4,931.2189433161566,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/02a3a3832b1223ac0582695e0c9efc6fc33091a8fbac15c6b9025f64008507d6/21069269.jpg,"[""High-Protein"",""Low-Carb""]","[""Dairy-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Fish-Free"",""Shellfish-Free""]","[""Gluten"",""Wheat"",""Sulfites"",""FODMAP""]","[""french""]","[""lunch/dinner""]","[""main course""]"
Healthy Fruit and Nut Oatmeal Power Bars,recipes.sparkpeople.com,https://recipes.sparkpeople.com/recipe-detail.asp?recipe=1926652,18,2190.0385,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/02a4de8e540b2ad8528be28253b061cbf79dfcde2996743c78f42afc51c84415/21051677.jpg,"[""Balanced"",""Low-Sodium""]","[""Vegetarian"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Gluten"",""Wheat"",""Sulfites""]","[""american""]","[""breakfast""]","[""desserts""]"
Recipe: Heirloom Tomato and Burrata Salad,The Kitchn,https://www.thekitchn.com/test-post-rp-126071,4,1566.679835855306,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/02a5d27381d7b5b33263abc95f0ba6c97e390342e065b52f779ab9fe31a8c78d/20961529.jpeg,"[""Balanced""]","[""Vegetarian"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""american""]","[""lunch/dinner""]","[""salad""]"
APPLE PEAR JAM,BigOven,http://www.bigoven.com/recipe/APPLE-PEAR-JAM/168332,6,5803.971201,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/02a982dd672c51eb8d47e52239cb93a0397275fac0d4858462849af9bd42ba99/21104986.jpg,"[""Low-Fat"",""Low-Sodium""]","[""Vegan"",""Vegetarian"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""american""]","[""lunch/dinner""]","[""condiments and sauces""]"
"""Kale""sadilla",Simply Recipes,https://www.simplyrecipes.com/recipes/kalesadilla,2,863.5874479176989,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/02a9a41a261aa28c0340ec5abf0c70f7a2a4fa6333c429c143401f0476f05cb8/21011259.jpg,[],"[""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""american""]","[""lunch/dinner""]","[""starter""]"
Spicy Thai Noodle Salad,Delish,http://www.delish.com/cooking/recipe-ideas/recipes/a36237/spicy-thai-noodle-salad-recipe-ghk0314/,4,2551.740358998476,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/02ab0d2218f6ee9d38944a251721e34bc0d1f6b6969e2bd8035d068e721b227b/21110830.jpg,"[""Balanced"",""High-Fiber""]","[""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Shellfish-Free""]","[""Shellfish"",""Sulfites"",""FODMAP""]","[""asian"",""south east asian""]","[""lunch/dinner""]","[""salad""]"
Parsley Pine Nut Pesto,recipecommunity.com.au,https://www.recipecommunity.com.au/sauces-dips-spreads-recipes/parsley-pine-nut-pesto/pwjvep6l-d22cd-978532-cfcd2-aheqji0x,10,2631.0046,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/02abfb542b03b2328159fa80c9d2ec48b15cffd6bea5c05e6cd0af80f4496c01/21126392.jpg,"[""Low-Carb""]","[""Vegetarian"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""italian""]","[""lunch/dinner""]","[""condiments and sauces""]"
Cranberry Sauce,Simply Recipes,https://www.simplyrecipes.com/recipes/cranberry_sauce,9,930.4893676500001,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/02acb420045bf8145f162dd1295c207cd962274837760063f2e0ab16d8021a46/20957847.jpg,"[""Low-Fat"",""Low-Sodium""]","[""Vegan"",""Vegetarian"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""american""]","[""lunch/dinner""]","[""condiments and sauces""]"
Blueberry Fizzy,food.com,http://www.food.com/recipe/blueberry-fizzy-220355,12,1621.988161672447,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/02ad3d2b8715f194384c226718a21330973f872777fd35187b8eb559c039f2f4/21094362.jpg,"[""Low-Fat"",""Low-Sodium""]","[""Vegan"",""Vegetarian"",""Dairy-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""italian""]","[""snack""]","[""drinks""]"
Zucchini with Goat Cheese and Prosciutto,mynourishedhome.com,https://www.mynourishedhome.com/zucchini-goat-cheese-prosciutto/,6,1584.349721843219,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/02ae85856f9e1d3edaf610c049b180577c7741b00730004cf96060445e4ec76a/21121725.jpg,"[""Low-Carb""]","[""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""italian""]","[""lunch/dinner""]","[""main course""]"
"No-Cook Praline Peach Instant Oatmeal (Overnight Oats Option, Too!) recipes",twohealthykitchens.com,http://www.twohealthykitchens.com/2015/08/13/no-cook-praline-peach-instant-oatmeal-overnight-oats-option-too/,3,1333.83675,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/02afcc3e1d53965f01607aeb6228d1db542e7806965e21bd1765159dcb9ebfba/21066084.jpeg,"[""Balanced"",""High-Fiber""]","[""Vegetarian"",""Egg-Free"",""Peanut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""american""]","[""breakfast""]","[""cereals""]"
Creamy Instant Pot Mac and Cheese,familyfreshmeals.com,https://www.familyfreshmeals.com/2017/07/creamy-instant-pot-mac-and-cheese.html,16,4356.604123,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/02b124f0fdeb2bcbd8b86563ef53955ce7fedf8a4ded849e85fb5bf409b32aa5/21060757.jpg,[],"[""Vegetarian"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""american""]","[""lunch/dinner""]","[""main course""]"
Watermelon Mimosas,Delish,https://www.delish.com/cooking/recipe-ideas/a21602507/watermelon-mimosas,4,892.9413444920001,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/02b30ddd4368563f0ec331535af85a7fe7c50f64a08f50bc6389f556abffc626/21038892.jpg,"[""Low-Fat"",""Low-Sodium""]","[""Vegan"",""Vegetarian"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""world""]","[""lunch/dinner""]","[""alcohol cocktail""]"
Homemade Ricotta Cheese Recipe,gardenmatter.com,http://gardenmatter.com/homemade-ricotta-cheese-recipe/,8,2013.34,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/02b36af66a41bd52ab6b02301dd72e1857cfa3e865d03945a43298bfaded9e3c/21062761.jpg,"[""Low-Carb""]","[""Vegetarian"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""italian""]","[""breakfast""]","[""condiments and sauces""]"
Red wine cordial,goodfood.com.au,https://www.goodfood.com.au/recipes/red-wine-cordial-20181211-h1906a,6,2316.782321,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/02b758ad0ca474b23faded31b76881a4a0f808806e0d484c1ec9b349d8c3f879/21107810.jpg,"[""Low-Fat"",""Low-Sodium""]","[""Vegan"",""Vegetarian"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""world""]","[""lunch/dinner""]","[""alcohol cocktail""]"
Exotic Cucumber Drink,eatsmarter.com,https://eatsmarter.com/recipes/exotic-cucumber-drink,1,133.7075,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/02bbfdc0fd9bb93906ccbdedba082a0ae882d924bf7d9bd7d7c1c1f479bfb82c/21074005.jpg,"[""High-Fiber"",""Low-Fat"",""Low-Sodium""]","[""Vegan"",""Vegetarian"",""Paleo"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""american""]","[""lunch/dinner""]","[""drinks""]"
Roast Veg and Macaroni Bake,BigOven,https://www.bigoven.com/recipe/roast-veg-and-macaroni-bake/638697,2,997.3781759218347,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/02bccd61b8def7083bccf3fac79a1a1ed781612541318f3b24334b167c772ae6/21013366.jpg,"[""Balanced"",""High-Fiber""]","[""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Soy"",""Sulfites""]","[""american""]","[""lunch/dinner""]","[""main course""]"
Chicken & Squash Casserole,food.com,http://www.food.com/recipe/chicken-squash-casserole-259235,2,1318.226,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/02bd1c3bd05cd2612e3e7ac2e2d503d27ef04e8d7066dcd131202233142f76d9/21114328.jpg,"[""High-Fiber""]","[""Paleo"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""american""]","[""lunch/dinner""]","[""main course""]"
Garlic & Herb Roasted Shrimp,Food Network,https://www.foodnetwork.com/recipes/ina-garten/garlic-and-herb-roasted-shrimp-3742576,4,2241.396890922509,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/02bf67373e5c2d39c96bd13af5f2ab6613f0b76b77c0f3e993363a5f8b12402b/21102555.jpg,"[""Low-Carb""]","[""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free""]","[""Sulfites""]","[""mediterranean""]","[""lunch/dinner""]","[""main course""]"
